,cpgName,H3K9me3_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K27me3_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K4me1_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2A_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K36me3_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K4me3_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K27ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K4me2_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H4K91ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,DNase_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K9ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H4K8ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K4ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2BK120ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H4K20me1_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K79me1_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K23ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2BK15ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K23me2_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K79me2_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2BK5ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K18ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K56ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2AK5ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2BK12ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H4K5ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K9me1_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3K14ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H3T11ph_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2BK20ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H2AK9ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,H4K12ac_ImputedGapped_Roadmap_all_celltypes_westra_final_unique_,zscore
3243,cg17798563_ENSG00000171606,1.0,0.11811023622000001,0.944881889764,0.55,0.18897637795299999,1.0,0.393700787402,0.708661417323,0.740157480315,0.7244094488189999,0.385826771654,0.7795275590549999,0.637795275591,0.41732283464599995,0.0,0.8031496062989999,0.110236220472,0.0243902439024,0.8031496062989999,0.275590551181,0.29921259842500003,0.700787401575,0.102362204724,0.314960629921,0.543307086614,0.37795275590599997,0.0,0.543307086614,0.39682539682499995,0.0551181102362,0.388888888889,0.8095238095239999,6.9886025
3244,cg17798563_ENSG00000152443,1.0,0.11811023622000001,0.944881889764,0.55,0.18897637795299999,1.0,0.393700787402,0.708661417323,0.740157480315,0.7244094488189999,0.385826771654,0.7795275590549999,0.637795275591,0.41732283464599995,0.0,0.8031496062989999,0.110236220472,0.0243902439024,0.8031496062989999,0.275590551181,0.29921259842500003,0.700787401575,0.102362204724,0.314960629921,0.543307086614,0.37795275590599997,0.0,0.543307086614,0.39682539682499995,0.0551181102362,0.388888888889,0.8095238095239999,6.9235902000000005
3245,cg17798563_ENSG00000178229,1.0,0.11811023622000001,0.944881889764,0.55,0.18897637795299999,1.0,0.393700787402,0.708661417323,0.740157480315,0.7244094488189999,0.385826771654,0.7795275590549999,0.637795275591,0.41732283464599995,0.0,0.8031496062989999,0.110236220472,0.0243902439024,0.8031496062989999,0.275590551181,0.29921259842500003,0.700787401575,0.102362204724,0.314960629921,0.543307086614,0.37795275590599997,0.0,0.543307086614,0.39682539682499995,0.0551181102362,0.388888888889,0.8095238095239999,6.6931479000000005
3246,cg17798563_ENSG00000171649,1.0,0.11811023622000001,0.944881889764,0.55,0.18897637795299999,1.0,0.393700787402,0.708661417323,0.740157480315,0.7244094488189999,0.385826771654,0.7795275590549999,0.637795275591,0.41732283464599995,0.0,0.8031496062989999,0.110236220472,0.0243902439024,0.8031496062989999,0.275590551181,0.29921259842500003,0.700787401575,0.102362204724,0.314960629921,0.543307086614,0.37795275590599997,0.0,0.543307086614,0.39682539682499995,0.0551181102362,0.388888888889,0.8095238095239999,6.5612259
3247,cg17798563_ENSG00000256060,1.0,0.11811023622000001,0.944881889764,0.55,0.18897637795299999,1.0,0.393700787402,0.708661417323,0.740157480315,0.7244094488189999,0.385826771654,0.7795275590549999,0.637795275591,0.41732283464599995,0.0,0.8031496062989999,0.110236220472,0.0243902439024,0.8031496062989999,0.275590551181,0.29921259842500003,0.700787401575,0.102362204724,0.314960629921,0.543307086614,0.37795275590599997,0.0,0.543307086614,0.39682539682499995,0.0551181102362,0.388888888889,0.8095238095239999,6.425962999999999
3248,cg17798563_ENSG00000176593,1.0,0.11811023622000001,0.944881889764,0.55,0.18897637795299999,1.0,0.393700787402,0.708661417323,0.740157480315,0.7244094488189999,0.385826771654,0.7795275590549999,0.637795275591,0.41732283464599995,0.0,0.8031496062989999,0.110236220472,0.0243902439024,0.8031496062989999,0.275590551181,0.29921259842500003,0.700787401575,0.102362204724,0.314960629921,0.543307086614,0.37795275590599997,0.0,0.543307086614,0.39682539682499995,0.0551181102362,0.388888888889,0.8095238095239999,6.2510096
3249,cg21911021_ENSG00000179909,1.0,0.0157480314961,1.0,0.663157894737,0.244094488189,1.0,0.992125984252,1.0,0.937007874016,1.0,0.992125984252,1.0,0.929133858268,0.811023622047,0.0,0.92125984252,0.314960629921,0.05691056910569999,0.905511811024,0.88188976378,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.706349206349,0.0866141732283,0.47619047618999993,0.928571428571,-6.8855756999999995
3250,cg06707978_ENSG00000196724,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-13.601158400000001
3251,cg06707978_ENSG00000179909,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-13.142627800000001
3252,cg06707978_ENSG00000083814,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-11.6363296
3253,cg06707978_ENSG00000204514,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-10.845735099999999
3254,cg06707978_ENSG00000121417,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-9.724195
3255,cg06707978_ENSG00000121413,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-9.7074401
3256,cg06707978_ENSG00000204519,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-8.8183787
3257,cg06707978_ENSG00000131845,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-8.7841179
3258,cg06707978_ENSG00000213762,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-8.4854686
3259,cg06707978_ENSG00000171606,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-8.0265469
3260,cg06707978_ENSG00000152443,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-7.972480900000001
3261,cg06707978_ENSG00000268948,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-7.6060355
3262,cg06707978_ENSG00000197128,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-7.4529252999999995
3263,cg06707978_ENSG00000176293,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-7.4480085
3264,cg06707978_ENSG00000152433,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-7.3383842999999995
3265,cg06707978_ENSG00000178229,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-7.1758109
3266,cg06707978_ENSG00000181894,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-6.679040400000001
3267,cg06707978_ENSG00000173480,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-6.664824
3268,cg06707978_ENSG00000105136,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-6.4860368
3269,cg06707978_ENSG00000171649,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-6.4737800000000005
3270,cg06707978_ENSG00000127903,1.0,0.0,1.0,0.665789473684,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.929133858268,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.511811023622,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-6.354503
3271,cg02653557_ENSG00000179909,0.968503937008,0.0,1.0,0.663157894737,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.503937007874,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-6.781155
3272,cg18435449_ENSG00000196724,0.968503937008,0.0,1.0,0.663157894737,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.503937007874,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-7.250499900000001
3273,cg18435449_ENSG00000179909,0.968503937008,0.0,1.0,0.663157894737,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.944881889764,0.7244094488189999,0.992125984252,0.291338582677,0.503937007874,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-6.327740400000001
3274,cg00800512_ENSG00000179909,0.968503937008,0.0,1.0,0.663157894737,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.291338582677,0.503937007874,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-9.181577
3275,cg00800512_ENSG00000196724,0.968503937008,0.0,1.0,0.663157894737,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.291338582677,0.503937007874,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-8.786973300000001
3276,cg00800512_ENSG00000204514,0.968503937008,0.0,1.0,0.663157894737,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.291338582677,0.503937007874,0.645669291339,0.771653543307,0.0,0.944881889764,0.714285714286,0.0866141732283,0.48412698412699995,0.928571428571,-7.100191199999999
3277,cg00800512_ENSG00000121413,0.968503937008,0.0,1.0,0.663157894737,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-6.9509953
3278,cg00800512_ENSG00000181894,0.968503937008,0.0,1.0,0.663157894737,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-6.895066
3279,cg00800512_ENSG00000083814,0.968503937008,0.0,1.0,0.663157894737,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-6.5452114
3280,cg00800512_ENSG00000171649,0.968503937008,0.0,1.0,0.663157894737,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-6.5257335
3281,cg00800512_ENSG00000152433,0.968503937008,0.0,1.0,0.663157894737,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-6.499771400000001
3282,cg00800512_ENSG00000268948,0.968503937008,0.0,1.0,0.663157894737,0.259842519685,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-6.211719
3283,cg01046104_ENSG00000179909,0.968503937008,0.0,1.0,0.663157894737,0.267716535433,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-11.6322787
3284,cg01046104_ENSG00000196724,0.968503937008,0.0,1.0,0.663157894737,0.267716535433,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-11.531070300000001
3285,cg01046104_ENSG00000204514,0.968503937008,0.0,1.0,0.663157894737,0.267716535433,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-9.7284332
3286,cg01046104_ENSG00000083814,0.968503937008,0.0,1.0,0.663157894737,0.267716535433,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-9.3940254
3287,cg01046104_ENSG00000121413,0.968503937008,0.0,1.0,0.663157894737,0.267716535433,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-8.8631646
3288,cg01046104_ENSG00000152433,0.968503937008,0.0,1.0,0.663157894737,0.267716535433,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-8.355946300000001
3289,cg01046104_ENSG00000171649,0.968503937008,0.0,1.0,0.663157894737,0.267716535433,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-8.175423599999998
3290,cg01046104_ENSG00000152454,0.968503937008,0.0,1.0,0.663157894737,0.267716535433,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-7.9410072
3291,cg01046104_ENSG00000131845,0.968503937008,0.0,1.0,0.663157894737,0.267716535433,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-7.6804567
3292,cg01046104_ENSG00000121417,0.968503937008,0.0,1.0,0.663157894737,0.267716535433,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-7.3541129000000005
3293,cg01046104_ENSG00000213762,0.968503937008,0.0,1.0,0.663157894737,0.267716535433,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-7.2709342999999995
3294,cg01046104_ENSG00000268948,0.968503937008,0.0,1.0,0.663157894737,0.267716535433,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-6.815404300000001
3295,cg01046104_ENSG00000171606,0.968503937008,0.0,1.0,0.663157894737,0.267716535433,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-6.7331436
3296,cg01046104_ENSG00000181894,0.968503937008,0.0,1.0,0.663157894737,0.267716535433,1.0,0.992125984252,1.0,0.937007874016,1.0,1.0,1.0,0.929133858268,0.811023622047,0.0,0.937007874016,0.314960629921,0.05691056910569999,0.9133858267720001,0.96062992126,0.7244094488189999,0.992125984252,0.29921259842500003,0.503937007874,0.645669291339,0.7795275590549999,0.0,0.944881889764,0.722222222222,0.0866141732283,0.48412698412699995,0.928571428571,-6.656956
